headline,section,locations,word_count,snippet,source,subjects,url,date,type,id
New York to Regulate Credit-Default Swaps,Business Day,[],589,"Gov. David A. Paterson said Monday that New York would begin regulating credit-default swaps, the arcane financial instruments that were little known outside Wall Street before the credit crisis, The New York Times's Danny Hakim reported. New stat...",The New York Times,[],http://dealbook.nytimes.com/2008/09/23/new-york-to-regulate-credit-default-swaps/,9/23/08,Blog,4fd391e58eb7c8105d8c346f
The Mother of All Power Grabs,Business Day,[],1360,"Talk about a blank check. It isn't just the size of Treasury Secretary Henry Paulson's $700 billion rescue plan that is stunning - it's also the ""most amazing power grab in the history of the American economy,"" Andrew Ross Sorkin writes in his lat...",The New York Times,[],http://dealbook.nytimes.com/2008/09/23/the-mother-of-all-power-grabs/,9/23/08,Blog,4fd392038eb7c8105d8c3b2d
A Fund to Rival Those of Other Governments,Business Day,[],826,"The largest sovereign fund in the world has about $600 billion and is located in the oil-rich emirate of Abu Dhabi. It could soon be surpassed by a fund in the United States, writes The New York Times's Landon Thomas Jr. The Treasury Department pr...",The New York Times,[],http://dealbook.nytimes.com/2008/09/23/a-fund-to-rival-those-of-other-governments/,9/24/08,Blog,4fd391e58eb7c8105d8c346d
Buyout Plan for Wall Street Is a Hard Sell on Capitol Hill,Business Day,[],1368,The Fed chairman and the Treasury secretary got a skeptical reception to their calls to enact the financial rescue plan quickly....,The New York Times,[u'United States Economy'],http://www.nytimes.com/2008/09/24/business/economy/24fannie.html,9/24/08,News,5474d80838f0d8119c6aeedb
Prepared Text of Paulson_验s Statement,Business Day,[],840,"Here is the text of the testimony prepared for delivery before the Senate Banking Committee on Tuesday by Henry M. Paulson, Jr., the Secretary of the Treasury, as released by Mr. Paulson_验s office....",The New York Times,[],http://www.nytimes.com/2008/09/24/business/24txtpaulson.html,9/24/08,News,5474d81238f0d8119c6aeedc
Following the Bailout Hearing,,[],2496,"In a packed room in the Dirksen Senate Office Building, Senator Christopher J. Dodd has opened a hearing on ""Turmoil in US Credit Markets.""...",The New York Times,[],http://thelede.blogs.nytimes.com/2008/09/23/following-the-bailout-hearing/,9/24/08,Blog,4fd391e48eb7c8105d8c33b5
Prepared Text of Bernanke_验s Statement,Business Day,[],1285,"Here is the text of the testimony prepared for delivery before the Senate Committee on Banking, Housing, and Urban Affairs on Tuesday by Ben S. Bernanke, the chairman of the Federal Reserve Board, as released by Mr. Paulson_验s office (including o...",The New York Times,[u'United States Economy'],http://www.nytimes.com/2008/09/24/business/24txtbernanke.html,9/24/08,Text,5474d80838f0d8119c6aeeda
Upheaval on Wall St. Stirs Anger in the U.N.,World,[],1209,President Bush sought to reassure world leaders that his administration was taking _岩bold steps_裚 to stanch the economic crisis in the U.S....,The New York Times,[u'United States Economy'],http://www.nytimes.com/2008/09/24/world/24nations.html,9/24/08,News,54783b3138f0d854b20b2d1a
Blame Fannie,Business Day,[],659,"For fans of historical revisionism, a highlight of the Senate hearing today was seeing Senator Elizabeth Dole pat herself and Alan Greenspan on the back for having seen this coming. What's that? You didn't remember those warnings? You thought Mr. ...",The New York Times,[],http://economix.blogs.nytimes.com/2008/09/23/blame-fannie/,9/24/08,Blog,4fd392378eb7c8105d8c432e
Buffett Deal at Goldman Seen as a Sign of Confidence,Business Day,[],1069,Warren E. Buffett_验s announcement that his Berkshire Hathaway would buy $5 billion in preferred shares of Goldman Sachs heartened investors....,The New York Times,"[u'Stocks and Bonds', u'United States Economy']",http://www.nytimes.com/2008/09/24/business/24goldman.html,9/24/08,News,54783f1f38f0d854b20b2d6e
"In a Crisis, Senatorial Rhetoric Bursts Forth",Business Day,[],655,"Crisis connotes casting aside of protocol, but what viewers saw was Washington as usual: senators pontificating while aides sent text messages on their BlackBerrys....",The New York Times,"[u'United States Economy', u'United States Politics and Government', u'Mortgages', u'Law and Legislation', u'Banks and Banking', u'Regulation and Deregulation of Industry', u'Stocks and Bonds', u'Television']",http://www.nytimes.com/2008/09/24/business/24watch.html,9/24/08,News,54783fb838f0d854b20b2d79
An Inadequate Case for the Bailout,Opinion,[],585,Congress has more work to do on the proposal to bail out the financial system before lawmakers and voters can support it....,The New York Times,"[u'United States Economy', u'Editorials', u'Credit', u'Finances', u'Banks and Banking', u'United States Politics and Government']",http://www.nytimes.com/2008/09/24/opinion/24wed1.html,9/24/08,Editorial,5478414d38f0d854b20b2d9e
Those Selling a Bailout Find a Skeptical Audience in Lawmakers,Business Day,[],919,"When it comes to the Bush administration_验s $700 billion Wall Street rescue, there is no deficit in terms of Congressional derision....",The New York Times,"[u'United States Politics and Government', u'Law and Legislation', u'Mortgages', u'United States Economy', u'Stocks and Bonds', u'Banks and Banking']",http://www.nytimes.com/2008/09/24/business/24scene.html,9/24/08,News,547840fb38f0d854b20b2d97
Economy Overshadows Bush_验s Agenda as His Term Winds Down,Business Day,[],889,The final-days priorities of the Bush administration are undergoing a stark reordering due to the current economic turmoil....,The New York Times,"[u'United States Economy', u'Law and Legislation']",http://www.nytimes.com/2008/09/24/business/24bush.html,9/24/08,News,5478425838f0d854b20b2db7
The Buck Stopped Then,Opinion,[],1097,"Since 1971, nothing has stood behind the American dollar except the world_验s good opinion of the United States. And now, the world is changing its mind....",The New York Times,"[u'US Dollar (Currency)', u'United States Economy', u'International Trade and World Market', u'Credit', u'Banks and Banking', u'Interest Rates', u'Stocks and Bonds', u'Inflation (Economics)']",http://www.nytimes.com/2008/09/24/opinion/24grant.html,9/24/08,Op-Ed,54783f6638f0d854b20b2d72
Congress Objects to Lack of Help Aimed at Homeowners,Business Day,[],1458,"Treasury Secretary Henry M. Paulson Jr. warned that if Congress failed to pass the $700 billion plan, it risked causing a recession and increasing joblessness....",The New York Times,"[u'Law and Legislation', u'United States Economy', u'United States Politics and Government', u'Politics and Government', u'Stocks and Bonds', u'Mortgages']",http://www.nytimes.com/2008/09/24/business/24cong.html,9/24/08,News,5474d81538f0d8119c6aeede
Vulture Investors Making Plans to Snag Weak Banks on the Cheap,Business Day,[],966,"In the beaten-down banking industry, private equity investors are scrambling to find investment opportunities in downtrodden community and regional banks....",The New York Times,"[u'Vulture Funds', u'Banks and Banking', u'Subprime Mortgage Crisis']",http://www.nytimes.com/2008/09/24/business/24bank.html,9/24/08,News,547842cb38f0d854b20b2dc1
"In Bailout Furor, Wall Street Pay Becomes a Target",Business Day,[],966,The stratospheric pay packages of Wall Street executives have become a lightning rod issue....,The New York Times,"[u'Executive Compensation', u'United States Economy', u'Law and Legislation', u'United States Politics and Government', u'Stocks and Bonds']",http://www.nytimes.com/2008/09/24/business/24pay.html,9/24/08,News,5478457338f0d854b20b2dfb
Deal Seen as Sign of Confidence,Front Page; Business,[],1142,"Warren E. Buffett, the country's most famous investor and one of the world's richest men, announced on Tuesday that he would invest $5 billion in Goldman Sachs, the embattled Wall Street titan, in a move that could bolster confidence in the financ...",The New York Times,[u'STOCKS AND BONDS'],http://query.nytimes.com/gst/fullpage.html?res=9F0CE0DB1F3AF937A1575AC0A96E9C8B63,9/24/08,News,4fd26ba88eb7c8105d824273
"INSIDE THE TIMES: September 24, 2008",New York and Region,[],2285,International     NEWS OF RESIGNATIONS SENDS PANIC...,The New York Times,[],http://query.nytimes.com/gst/fullpage.html?res=9B02E3DD1F3DF937A1575AC0A96E9C8B63,9/24/08,Summary,4fd2b43e8eb7c8105d8a6889
Those Selling a Bailout Find a Skeptical Audience in Lawmakers,Business Day,[],922,"When it comes to the Bush administration's $700 billion Wall Street rescue, there is no deficit in terms of Congressional derision, The New York Times's Carl Hulse writes. Take, he says, the alcohol-related argument, offered Tuesday by Representat...",The New York Times,[],http://dealbook.nytimes.com/2008/09/24/those-selling-a-bailout-find-a-skeptical-audience-in-lawmakers/,9/24/08,Blog,4fd392408eb7c8105d8c44a4
Upheaval on Wall St. Stirs Anger in the U.N.,Business Day,[],941,"Wall Street and the Bush administration's record of financial oversight came under attack at the United Nations on Tuesday, with one world leader after another saying that market turmoil in the United States threatened the global economy, accordin...",The New York Times,[],http://dealbook.nytimes.com/2008/09/24/upheaval-on-wall-st-stirs-anger-in-the-un/,9/24/08,Blog,4fd391c08eb7c8105d8c2efa
Congress Pushes for Tougher Terms of Bailout Plan,Business Day,[],1058,"The White House waged a multifront campaign Tuesday to persuade Congress to accept its vast economic bailout plan, though many in Congress, still unhappy with what they were hearing, continued to push for changes that would provide stronger protec...",The New York Times,[],http://dealbook.nytimes.com/2008/09/24/congress-pushes-for-tougher-terms-of-bailout-plan/,9/24/08,Blog,4fd392038eb7c8105d8c3b2e
"In Bailout Furor, Wall Street Pay Becomes a Target",Business Day,[],969,"Congress wants Wall Street to feel it where it hurts: the wallet. The stratospheric pay packages of Wall Street executives have become a lightning rod issue as Congress shapes a $700 billion bailout for financial firms, according to The New York T...",The New York Times,[],http://dealbook.nytimes.com/2008/09/24/in-bailout-furor-wall-street-pay-becomes-a-target/,9/24/08,Blog,4fd392378eb7c8105d8c42a1
Vulture Investors Circle Over Weak Banks,Business Day,[],969,"Even before the ink dries on a proposed $700 billion bailout for the financial industry, Wall Street players have begun jockeying to be the first ones to snap up distressed investments on the cheap, according to The New York Times's Andrew Ross So...",The New York Times,[],http://dealbook.nytimes.com/2008/09/24/vulture-investors-making-plans-to-snag-weak-banks-on-the-cheap/,9/24/08,Blog,4fd392378eb7c8105d8c42a4
President Bush_验s Speech to the Nation on the Economic Crisis,Business Day,[],1966,"Following is a transcript of President Bush_验s address to the nation Wednesday evening, as recorded by by CQ Transcriptions....",The New York Times,"[u'United States Economy', u'Speeches and Statements']",http://www.nytimes.com/2008/09/24/business/economy/24text-bush.html,9/24/08,Text,54784dfa38f0d854b20b2ec1
Anxious Depositors Withdraw Cash From Asian Bank,Business Day,[],1423,"The Bank of East Asia is deemed stable by regulators and analysts, but many of its customers are taking no chances....",The New York Times,"[u'Banks and Banking', u'Economic Conditions and Trends', u'Credit', u'United States Economy']",http://www.nytimes.com/2008/09/25/business/worldbusiness/25emerging.html,9/24/08,News,547844cb38f0d854b20b2dec
Managing the Bailout: He_验d Do It for Nothing,Business Day,[],1590,"William H. Gross, the manager of the country_验s largest bond mutual fund, has a solution for keeping Wall Street firms from making a killing on the proposed financial bailout....",The New York Times,"[u'Stocks and Bonds', u'United States Economy']",http://www.nytimes.com/2008/09/25/business/economy/25pimco.html,9/25/08,News,5478461238f0d854b20b2e09
"Lawrence Lindsey's ""Monopoly"" Lesson",,[],468,"In the criticism of the federal government's economic bailout strategy, free-market conservatives have been among the most specific in identifying what they see are its flaws. Lawrence B. Lindsey, a former director of the National Economic Council...",The New York Times,[],http://topics.blogs.nytimes.com/2008/09/24/lawrence-lindseys-monopoly-lesson/,9/25/08,Blog,4fd391b78eb7c8105d8c2d08
"For Record Companies, Optimism Isn_验t Irrational",Arts,[],747,"The music industry is hoping an old truism will hold: that as a relatively low-cost commodity with sentimental attachments, music will prove recession-proof....",The New York Times,"[u'Recession and Depression', u'Retail Stores and Trade']",http://www.nytimes.com/2008/09/25/arts/music/25holi.html,9/25/08,News,547846eb38f0d854b20b2e1c
Raffles: Real Estate_验s Latest Game of Chance,Home & Garden,[],1822,A number of homeowners have been using raffles and competitions in a last-ditch effort to raise money and unload a house....,The New York Times,"[u'Housing', u'Sales', u'Real Estate', u'Contests and Prizes', u'Foreclosures', u'Personal Finances']",http://www.nytimes.com/2008/09/25/garden/25raffle.html,9/25/08,News,5478494738f0d854b20b2e53
Putnam Fund Shifts Investors to Federated,Business Day,[],227,Clients in a money-market fund that Putman Investments froze last week will receive an equal number of shares in a fund run by Federated Investors....,The New York Times,"[u'Money Market Accounts', u'Stocks and Bonds', u'United States Economy', u'Banks and Banking', u'Finances']",http://www.nytimes.com/2008/09/25/business/25fund.html,9/25/08,News,54784bff38f0d854b20b2e92
Bush and Candidates to Meet on Bailout,Business Day,[],1122,President Bush invited the presidential candidates to the White House for talks on the economic crisis and called on Americans to support the recovery plan....,The New York Times,"[u'Presidential Election of 2008', u'United States Economy', u'United States Politics and Government', u'Banks and Banking', u'Subprime Mortgage Crisis', u'Recession and Depression', u'Inflation (Economics)', u'Law and Legislation']",http://www.nytimes.com/2008/09/25/business/economy/25bush.html,9/25/08,News,5474d84e38f0d8119c6aeee9
Managing the Bailout - Gross Would Do It for Nothing,Business Day,[],1566,"One of the chief concerns about the Treasury Department's $700 billion bailout plan is that the same Wall Street firms that helped create the crisis could make a killing cleaning it up. William H. Gross, the manager of the country's largest bond m...",The New York Times,[],http://dealbook.nytimes.com/2008/09/25/managing-the-bailout-gross-would-do-it-for-free/,9/25/08,Blog,4fd3920c8eb7c8105d8c3cf6
When Judges Make Foreign Policy,Magazine,[],7823,"In a globalized age, decisions made by the Supreme Court are increasingly shaping America_验s international relations....",The New York Times,"[u'Courts', u'International Relations', u'Law and Legislation', u'Decisions and Verdicts', u'Detainees', u'Constitutions', u'International Trade and World Market', u'Freedom and Human Rights', u'Treaties']",http://www.nytimes.com/2008/09/28/magazine/28law-t.html,9/25/08,News,5478392338f0d854b20b2cfb
Brooklyn Man Dies After Police Use a Taser,N.Y. / Region,[],1866,"Also in Morning Buzz: the push to standardize color coding of hospital wristbands, the House ethics inquiry into Congressman Rangel and more headlines from papers in the region....",The New York Times,[],http://cityroom.blogs.nytimes.com/2008/09/25/brooklyn-man-dies-after-police-use-a-taser-gun/,9/25/08,Blog,4fd391e38eb7c8105d8c32d4
"G.E. Cuts Outlook, Citing Ills on Wall St.",Business Day,[],941,"Wall Street_验s woes are hurting General Electric, raising fresh concerns that the impact of the financial turmoil will be severe on business profits and the wider economy....",The New York Times,"[u'Company Reports', u'Subprime Mortgage Crisis', u'United States Economy', u'Finances', u'Economic Conditions and Trends', u'Stocks and Bonds']",http://www.nytimes.com/2008/09/26/business/26electric.html,9/26/08,News,54784ec438f0d854b20b2ed4
Antiques With Wheels: Leigh Keno and His Jaguar SS,Autos,[],523,"Last weekend, the sun was shining brightly on millions of dollars worth of classic automobiles at the the Fairfield County Concours d'Elegance in Westport, Conn....",The New York Times,[],http://wheels.blogs.nytimes.com/2008/09/25/antiques-with-wheels-leigh-keno-and-his-jaguar-ss/,9/26/08,Blog,4fd392028eb7c8105d8c3a4a
Spare Times,Arts,[],2472,AROUND TOWN....,The New York Times,[],http://www.nytimes.com/2008/09/26/arts/26wspare.html,9/26/08,Schedule,547855fc38f0d854b20b2f86
As Washington Tackles the Crisis,Opinion,[],922,To the Editor:....,The New York Times,"[u'United States Economy', u'Politics and Government', u'Credit and Money Cards', u'Taxation', u'Subprime Mortgage Crisis', u'Troubled Asset Relief Program (2008)']",http://www.nytimes.com/2008/09/26/opinion/l26econ.html,9/26/08,Letter,547855fa38f0d854b20b2f84
Fortifying GE Capital,Business Day,[],803,Investors have been telling General Electric for years that they were uncomfortable with the welding of its world-class industrial businesses to a black-box finance company....,The New York Times,"[u'Company Reports', u'Credit']",http://www.nytimes.com/2008/09/26/business/26views.html,9/26/08,News,54784ec138f0d854b20b2ed3
A Pledge to Help That Hurts,Business Day,[],1473,It is far from clear that a functioning financial system will emerge even if the White House and Congress can reach an agreement on a bailout plan....,The New York Times,"[u'Subprime Mortgage Crisis', u'United States Politics and Government', u'United States Economy', u'Troubled Asset Relief Program (2008)', u'Credit Default Swaps', u'Credit', u'Mortgages', u'Finances', u'Politics and Government', u'Stocks and Bonds', u'Executive Compensation']",http://www.nytimes.com/2008/09/26/business/26norris.html,9/26/08,News,5478581f38f0d854b20b2fb7
Credit Enters a Lockdown,Business Day,[],1302,"Without a mechanism to shed the bad loans on their books, financial institutions and lenders may continue to hoard their dollars and starve the economy of capital....",The New York Times,"[u'Credit', u'Troubled Asset Relief Program (2008)', u'United States Economy', u'Subprime Mortgage Crisis']",http://www.nytimes.com/2008/09/26/business/26assess.html,9/26/08,News,5478592b38f0d854b20b2fd5
Sarkozy Stresses Global Financial Overhaul,Business Day,[u'France'],637,"President Nicolas Sarkozy of France called for an overhaul of the world_验s financial system, arguing that an era of unregulated markets was over....",The New York Times,"[u'Economic Conditions and Trends', u'Budgets and Budgeting', u'International Trade and World Market', u'Regulation and Deregulation of Industry']",http://www.nytimes.com/2008/09/26/business/worldbusiness/26france.html,9/26/08,News,547859ee38f0d854b20b2fe7
Financial Chill May Hit Developing Countries,Business Day,"[u'Europe', u'Latin America', u'Africa']",856,"As Europe and Asia play down the need for an American-style bailout for their banks, the crisis may threaten a different class of countries that depend on foreign capital....",The New York Times,"[u'International Trade and World Market', u'Subprime Mortgage Crisis']",http://www.nytimes.com/2008/09/26/business/worldbusiness/26global.html,9/26/08,News,5478598f38f0d854b20b2fe0
Companies Under Pressure,Business Day,[],1032,Even companies far from Wall Street find themselves in a tightening bind as loans grow scarce and the economy struggles....,The New York Times,"[u'Subprime Mortgage Crisis', u'United States Economy', u'Economic Conditions and Trends', u'Finances', u'Credit', u'Stocks and Bonds', u'Bankruptcies', u'Banks and Banking']",http://www.nytimes.com/2008/09/26/business/26credit.html,9/26/08,News,5478594838f0d854b20b2fd9
Taking On the Mortgage Giants,U.S.,[],801,"Senator John McCain did warn two years ago that Congress should rein in Fannie Mae and Freddie Mac, but he overstates the role he has played, interviews and records suggest....",The New York Times,"[u'Presidential Election of 2008', u'Subprime Mortgage Crisis', u'United States Economy', u'Law and Legislation', u'Regulation and Deregulation of Industry', u'Lobbying and Lobbyists']",http://www.nytimes.com/2008/09/26/us/politics/26check.html,9/26/08,Series,5478586638f0d854b20b2fbf
Financial Chill May Hit Developing Countries,Business Day,[],858,"As Europe and Asia play down the need for an American-style bailout for their banks, The New York Times's Mark Landler says the crisis may threaten a different class of countries: those in Eastern Europe, Latin America and Africa that depend on fo...",The New York Times,[],http://dealbook.nytimes.com/2008/09/26/financial-chill-may-hit-developing-countries/,9/26/08,Blog,4fd392408eb7c8105d8c44ab
Wall Street Climbs Back From Early Losses,Business Day,[],1160,Stocks were mixed as the Dow broke through into positive territory despite the collapse of a deal on the government_验s financial bailout package....,The New York Times,"[u'Economic Conditions and Trends', u'Troubled Asset Relief Program (2008)', u'Dow Jones Stock Average', u'Finances', u'United States Economy', u'Stocks and Bonds']",http://www.nytimes.com/2008/09/27/business/27markets.html,9/26/08,News,54785b8738f0d854b20b2ffe
Credit Enters a Lockdown,Business Day,[],861,The words coming out of Washington this week about the American financial system have been frightening. But many have raised the possibility that the Bush administration is fear-mongering to gin up support for its $700 billion bailout proposal. In...,The New York Times,[],http://dealbook.nytimes.com/2008/09/26/credit-enters-a-lockdown/,9/26/08,Blog,4fd392378eb7c8105d8c42ad
G.E. Feels the Sting of Financial Turmoil,Business Day,[],944,"Wall Street's woes are hurting General Electric, a corporate bellwether, raising fresh concerns that the impact of the financial turmoil will be severe on business profits and the wider economy, The New York Times's Steve Lohr reports. G.E. sharpl...",The New York Times,[],http://dealbook.nytimes.com/2008/09/26/ge-feels-the-sting-of-financial-turmoil/,9/26/08,Blog,4fd392158eb7c8105d8c3efc
McCain: Taking On the Mortgage Giants?,Business Day,[],807,"Senator John McCain is correct: He warned two years ago that Congress should rein in Fannie Mae and Freddie Mac, the giant mortgage finance companies, before their financial risk-taking threatened the economy, and Senator Barack Obama did not. But...",The New York Times,[],http://dealbook.nytimes.com/2008/09/26/mccain-taking-on-the-mortgage-giants/,9/26/08,Blog,4fd391fd8eb7c8105d8c394e
Debt-Laden Companies Under Pressure,Business Day,[],1014,"Almost 62 years ago to the day, Aubrey Pilgrim bought a two-bit feed and seed store in east Texas with the help of a $2,500 bank loan. His tiny operation grew up to become the Pilgrim's Pride Corporation, the alpha-chicken of the poultry business,...",The New York Times,[],http://dealbook.nytimes.com/2008/09/26/debt-laden-companies-under-pressure/,9/27/08,Blog,4fd392458eb7c8105d8c466b
Washington_验s Invisible Hand,Magazine,[],756,Deregulation wasn_验t all bad. Inaction was worse....,The New York Times,"[u'Regulation and Deregulation of Industry', u""Great Depression (1930's)"", u'Glass-Steagall Act (1933)', u'Banks and Banking', u'Law and Legislation', u'United States Economy', u'United States Politics and Government', u'Mortgages']",http://www.nytimes.com/2008/09/28/magazine/28wwln-reconsider.html,9/27/08,News,5478442e38f0d854b20b2dde
This Old Recyclable House,Magazine,[],5167,"Every year, we demolish 250,000 homes and bury the debris. What if all those floors and joists and beams were reused?...",The New York Times,"[u'Demolition', u'Housing', u'Buildings (Structures)', u'Waste Materials and Disposal', u'Salvage', u'Foreclosures']",http://www.nytimes.com/2008/09/28/magazine/28house-t.html,9/27/08,News,5478395a38f0d854b20b2d00
Bracing for Trickle-Down as Wall Street Flounders,N.Y. / Region,"[u'Connecticut', u'Wall Street (NYC)']",1311,"When the shock of Wall Street_验s latest travail reaches Connecticut, it_验ll be lost state income tax rather than lost jobs that will hurt the most....",The New York Times,"[u'Taxation', u'Economic Conditions and Trends']",http://www.nytimes.com/2008/09/28/nyregion/connecticut/28econct.html,9/27/08,News,5478493d38f0d854b20b2e52
S.E.C. Concedes Oversight Flaws Fueled Collapse,Business Day,[],1055,"The commission_验s chairman, a deregulation proponent, ended a voluntary supervision program for Wall Street....",The New York Times,"[u'Troubled Asset Relief Program (2008)', u'Regulation and Deregulation of Industry', u'Subprime Mortgage Crisis', u'United States Economy']",http://www.nytimes.com/2008/09/27/business/27sec.html,9/27/08,News,5478608c38f0d854b20b306e
Debate Watch: Student View,U.S.,[],6553,A panel of college newspaper editors offer the student perspective on the first presidential debate in real time....,The New York Times,[],http://thecaucus.blogs.nytimes.com/2008/09/26/debate-watch-student-view/,9/27/08,Blog,4fd391fa8eb7c8105d8c3614
Save Pensions,Opinion,[],526,The bailout plan should allow older Americans to clear the junk out of their 401(k) accounts and invest in government-guaranteed bonds....,The New York Times,"[u'Troubled Asset Relief Program (2008)', u'Pensions and Retirement Plans', u'Retirement', u'Government Bonds', u'401(k), 403(b) and 457 Plans']",http://www.nytimes.com/2008/09/27/opinion/27ghilarducci.html,9/27/08,Op-Ed,5478626b38f0d854b20b3095
Modern Market Thinking Has Devalued a Deadly Sin,U.S.,[u'Wall Street (NYC)'],936,"Greed, to put it mildly, is no longer good. Denouncing greed, however, appears easier than defining it....",The New York Times,"[u'Economic Conditions and Trends', u'Troubled Asset Relief Program (2008)']",http://www.nytimes.com/2008/09/27/us/27beliefs.html,9/27/08,News,547861b038f0d854b20b3084
JPMorgan Builds Strength With WaMu Deal in Tense Age,Business Day,[],1152,"As one institution after another is laid low by the present crisis, James Dimon stands at the head of a small band of bankers who are coming out on top in the new financial landscape....",The New York Times,"[u'Mergers, Acquisitions and Divestitures', u'Subprime Mortgage Crisis']",http://www.nytimes.com/2008/09/27/business/27wamu.html,9/28/08,News,547865ed38f0d854b20b30e5
The First Debate,Opinion,[],671,"The presidential debate moved the candidates toward a more serious discussion about America_验s problems, but neither gave us real answers....",The New York Times,"[u'Debating', u'Presidential Election of 2008', u'United States Economy']",http://www.nytimes.com/2008/09/27/opinion/27sat1.html,9/28/08,Editorial,547866f338f0d854b20b30fe
Excerpts From the First Presidential Debate,U.S.,[],1871,"Excerpts from the presidential debate on Friday night in Oxford, Miss., between Senators John McCain and Barack Obama, as recorded by Federal News Service. The moderator was Jim Lehrer of PBS. A full transcript and video: nytimes.com.     MR. OBAM...",The New York Times,"[u'PRESIDENTIAL ELECTION OF 2008', u'DEBATING']",http://query.nytimes.com/gst/fullpage.html?res=9F07E6DE173FF934A1575AC0A96E9C8B63,9/28/08,News,4fd266168eb7c8105d81ac65
What Should Investors Do? Try Waiting,Business,[],692,THE striking ups and downs in the stock market offer something for everyone....,The New York Times,[],http://query.nytimes.com/gst/fullpage.html?res=9506E7DA1E3DF934A1575AC0A96E9C8B63,9/28/08,News,4fd296468eb7c8105d8725ea
Breakthrough Reached in Negotiations on Bailout,Business Day,[],1620,Officials said Congressional staff members would work to finalize the language of an agreement and draft a bill to be brought for a vote in the House on Monday....,The New York Times,"[u'Troubled Asset Relief Program (2008)', u'Subprime Mortgage Crisis', u'United States Politics and Government', u'Finances']",http://www.nytimes.com/2008/09/28/business/28bailout.html,9/28/08,News,5478692b38f0d854b20b3132
Bush_验s Radio Address,Washington,[],654,"A transcript of President Bush_验s radio address broadcast Saturday morning, as provided by the White House....",The New York Times,[],http://www.nytimes.com/2008/09/28/washington/28radiocnd.html,9/28/08,Text,5478690738f0d854b20b312f
"Behind Insurer_验s Crisis, Blind Eye to a Web of Risk",Business Day,[],2507,An exploration of A.I.G._验s demise offers insights into the virally connected financial world that is now imploding....,The New York Times,"[u'Subprime Mortgage Crisis', u'United States Economy', u'Finances', u'Derivatives (Financial Transactions)', u'Insurance', u'Credit', u'Mortgages', u'Banks and Banking', u'Stocks and Bonds']",http://www.nytimes.com/2008/09/28/business/28melt.html,9/28/08,Series,54bdf61938f0d807ab72de40
Those Other Guys on the Street,Week in Review,[],877,Dreams of riches still live at hedge funds and private equity firms....,The New York Times,"[u'Subprime Mortgage Crisis', u'Hedge Funds', u'Banks and Banking']",http://www.nytimes.com/2008/09/28/weekinreview/28sorkin.html,9/28/08,News,5478672338f0d854b20b3103
How We Value the Super-Rich,Week in Review,"[u'Wall Street (NYC)', u'Silicon Valley (Calif)']",1049,A billionaire by way of option derivatives just doesn_验t inspire the love....,The New York Times,"[u'Millionaires and Billionaires', u'Subprime Mortgage Crisis']",http://www.nytimes.com/2008/09/28/weekinreview/28stone.html,9/28/08,News,5478672138f0d854b20b3102
Whose Conservatism Is It?,Week in Review,[],765,"Improbably, President Bush in his final days is getting tagged as a socialist....",The New York Times,"[u'Conservatism (US Politics)', u'United States Economy', u'Subprime Mortgage Crisis', u'United States Politics and Government']",http://www.nytimes.com/2008/09/28/weekinreview/28heilbrunn.html,9/28/08,News,5478673438f0d854b20b3104
"War Left Georgia Economy Bruised, but Not Broken",World,[u'Georgia (Georgian Republic)'],1271,"Georgia_验s economy has proved to be relatively resilient, economists say, but the confidence of foreign investors was one of the biggest casualties of war....",The New York Times,[u'Economic Conditions and Trends'],http://www.nytimes.com/2008/09/28/world/europe/28georgia.html,9/28/08,News,5478686f38f0d854b20b3120
McCain_验s Suspension Bridge to Nowhere,Opinion,[u'Wall Street (NYC)'],1573,John McCain may be the first presidential candidate in our history to risk wrecking the country even before being voted into the Oval Office....,The New York Times,"[u'Presidential Election of 2008', u'United States Economy', u'Debating', u'Subprime Mortgage Crisis', u'Lobbying and Lobbyists']",http://www.nytimes.com/2008/09/28/opinion/28rich.html,9/28/08,Op-Ed,5478678f38f0d854b20b310b
The Lost Tycoons,Opinion,[u'Wall Street (NYC)'],1239,The death of Wall Street began when the firms moved away from their original reason for being: providing capital to American business....,The New York Times,"[u'Investment Banking', u'Subprime Mortgage Crisis', u'Banks and Banking', u'Finances']",http://www.nytimes.com/2008/09/28/opinion/28chernow.html,9/28/08,Op-Ed,5478625838f0d854b20b3094
New Yorkers Reflect in a Time of Less,N.Y. / Region,"[u'New York City', u'Wall Street (NYC)']",2167,Six New Yorkers talk about how the financial crisis on Wall Street will affect them....,The New York Times,"[u'Economic Conditions and Trends', u'Finances', u'Layoffs and Job Reductions', u'Housing', u'Mortgages', u'Foreclosures', u'Subprime Mortgage Crisis']",http://www.nytimes.com/2008/09/28/nyregion/28faces.html,9/28/08,News,547869d838f0d854b20b3142
Wall Street Seeks Signs of Response in Markets,Business Day,[],813,Even if the frozen credit markets thaw a bit _延 and many analysts say they will _延 the days of easy money are over for now....,The New York Times,"[u'Troubled Asset Relief Program (2008)', u'Stocks and Bonds', u'Subprime Mortgage Crisis', u'Banks and Banking', u'Credit']",http://www.nytimes.com/2008/09/29/business/29markets.html,9/29/08,An Analysis; News Analysis,54786dab38f0d854b20b319b
