DATE,,,,M2,,,,,
6,6,1994,,3480.1,,,,,
6,13,1994,,3478.3,,,,,
6,20,1994,,3474.8,,,,,
6,27,1994,,3479,,,,,
7,4,1994,,3476.7,,,,,
7,11,1994,,3485.2,,,,,
7,18,1994,,3487,,,,,
7,25,1994,,3488.4,,,,,
8,1,1994,,3490.6,,,,,
8,8,1994,,3481.9,,,,,
8,15,1994,,3483.8,,,,,
8,22,1994,,3485.4,,,,,
8,29,1994,,3483.1,,,,,
9,5,1994,,3482.3,,,,,
9,12,1994,,3483.1,,,,,
9,19,1994,,3485.1,,,,,
9,26,1994,,3488.3,,,,,
10,3,1994,,3478.5,,,,,
10,10,1994,,3484.7,,,,,
10,17,1994,,3483.2,,,,,
10,24,1994,,3481.4,,,,,
10,31,1994,,3480.5,,,,,
11,7,1994,,3479.2,,,,,
11,14,1994,,3483.6,,,,,
11,21,1994,,3488.6,,,,,
11,28,1994,,3487.7,,,,,
12,5,1994,,3487.8,,,,,
12,12,1994,,3486.2,,,,,
12,19,1994,,3483.2,,,,,
12,26,1994,,3483.5,,,,,
1,2,1995,,3477.7,,,,,
1,9,1995,,3486.8,,,,,
1,16,1995,,3490.9,,,,,
1,23,1995,,3492.2,,,,,
1,30,1995,,3491,,,,,
2,6,1995,,3489.2,,,,,
2,13,1995,,3487.1,,,,,
2,20,1995,,3483.6,,,,,
2,27,1995,,3487.6,,,,,
3,6,1995,,3483.5,,,,,
3,13,1995,,3489.9,,,,,
3,20,1995,,3489.1,,,,,
3,27,1995,,3492,,,,,
4,3,1995,,3482,,,,,
4,10,1995,,3492.4,,,,,
4,17,1995,,3492.3,,,,,
4,24,1995,,3499.2,,,,,
5,1,1995,,3507.5,,,,,
5,8,1995,,3510.1,,,,,
5,15,1995,,3515.3,,,,,
5,22,1995,,3525.7,,,,,
5,29,1995,,3529.6,,,,,
6,5,1995,,3538.2,,,,,
6,12,1995,,3546.6,,,,,
6,19,1995,,3544.5,,,,,
6,26,1995,,3549.1,,,,,
7,3,1995,,3549.7,,,,,
7,10,1995,,3559.2,,,,,
7,17,1995,,3561.7,,,,,
7,24,1995,,3567.3,,,,,
7,31,1995,,3573.9,,,,,
8,7,1995,,3578.9,,,,,
8,14,1995,,3582.6,,,,,
8,21,1995,,3588.3,,,,,
8,28,1995,,3589.8,,,,,
9,4,1995,,3591.9,,,,,
9,11,1995,,3597.2,,,,,
9,18,1995,,3597.5,,,,,
9,25,1995,,3602.6,,,,,
10,2,1995,,3601.4,,,,,
10,9,1995,,3610.9,,,,,
10,16,1995,,3611.2,,,,,
